Gene	SRR3171190	SRR3171191	SRR3171192	SRR3171193
ETS1-1	1.77746079140501	4.645772235024899	1.9834816823815609	1.754703535169264
ETS2-1	0.5628335957676683	0.629800363206072	0.5701673821096738	0.6073936240779274
HRA1	0.5957231184850167	0.5218430702378196	0.36289849228081145	0.6472316178025689
ICR1	1.223161468199497	1.1929835695397633	1.1727605352718977	1.1284531071396853
IRT1	0.73873358547638	0.9743052259343197	0.7394882846151295	0.7973278223832956
ITS1-1	1.1332703850200438	4.216165684498227	1.1178347732484415	1.0680549051916126
ITS2-1	1.0315712963259398	2.098879637281681	1.0484698036266493	0.9930453015555674
LSR1	0.6798872843417263	0.7845026749382638	0.7370718137938708	0.7139410849931298
NME1	0.5249623660451517	0.6851294513494717	0.5775789688553062	0.6942986406283591
PWR1	0.35712000437583225	0.43795031234458903	0.11688568107795104	0.15286941738577312
Q0010	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0017	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0020	0.663473268464104	0.7201504356193501	0.6927767822574752	0.6584399533770591
Q0032	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0045	0.5298961015676911	0.6027686139158706	0.46605496690945786	0.33044580365872017
Q0050	0.629800363206072	0.7491674002750874	0.6126384216509586	0.5761709952019751
Q0055	0.5372332819196667	0.7019378982743012	0.5315816374076917	0.2910593819793166
Q0060	0.16234463637236013	0.16317978875846423	0.2073578414190967	0.15452807350185654
Q0065	0.2825998920652203	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0070	0.013425886840776993	0.013425886840776993	0.37314976148161616	0.02539961223749677
Q0075	0.11771471889837985	0.013425886840776993	0.011554380489136876	0.15369910436537595
Q0080	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0085	0.18057771223274396	0.419202242320631	0.24370094837661438	0.14845318368188898
Q0092	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0105	0.5149150458919545	0.7070077423458438	0.5380946750346072	0.6121137823197269
Q0110	0.21858354089147194	0.3844484752166766	0.3453939386430118	0.18323802797231542
Q0115	0.2177823064502422	0.3446549936388368	0.2428725182314416	0.1840877718907294
Q0120	0.38294661843166744	0.38374562263703127	0.3776865652665918	0.2960782518472586
Q0130	0.2710396601910656	0.42969532052105464	0.26580658298499094	0.21248314192294807
Q0140	0.55668429389959	0.3453939386430118	0.2810066299516078	0.47379653305708536
Q0142	0.13603884044787912	0.10080769648309176	0.011554380489136876	0.02539961223749677
Q0143	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0144	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
Q0158	0.8098199733079007	0.8410643315307594	0.790705045388945	0.7744499811378334
Q0160	0.16148174010573182	0.2222569322296936	0.08732820189071992	0.02539961223749677
Q0182	0.12793583045040777	0.18669373457013394	0.011554380489136876	0.02539961223749677
Q0250	0.3342275463297448	0.2810066299516078	0.011554380489136876	0.02539961223749677
Q0255	0.013425886840776993	0.16234463637236013	0.011554380489136876	0.13252328438639738
Q0275	0.49718979218236137	0.36876775128219974	0.17611199917790823	0.02539961223749677
Q0285	0.14136857258893532	0.013425886840776993	0.19586777958285878	0.02539961223749677
Q0297	0.013425886840776993	0.013425886840776993	0.011554380489136876	0.02539961223749677
RDN18-1	7.873671516141576	10.280278690157264	7.234728763217431	7.228759868190391
RDN25-1	9.101443759654353	10.464779104646581	9.029508630353824	8.911328416205382
RDN37-1	0.822218783684916	1.8751682862575443	0.775660930172639	0.8305192682372128
RDN5-1	0.9290768754781793	1.2448697540430942	0.9123594586163369	0.9587247590326333
RDN5-2	0.6660740326357224	0.5413697457994179	0.011554380489136876	0.02539961223749677
RDN58-1	0.9910398015913615	1.5612360387035995	0.8885123109349673	0.9013559342382143
RME2	2.8038320758532422	2.331008152073939	3.561811285658851	2.61708741874268
RME3	0.7780567991991438	0.8975172983496084	0.8107858346614554	0.7766687956308969
RNA170	0.4984129039627836	0.5213342590997749	0.4707279028120907	0.4701069672988748
RPR1	0.6362246869927217	0.774786013645646	0.7142992389998066	0.6947610091722789
RUF20	0.6694817273596404	0.7156234166724875	0.7077164784066974	0.7092327069975901
