Gene	SRR6206510
ETS1-1	3.881007457996392
ETS2-1	0.7780567991991438
HRA1	0.643972209510626
ICR1	1.0512428900155326
IRT1	0.7689786243077263
ITS1-1	1.3498329689275261
ITS2-1	0.8627124639261939
LSR1	3.7852312075176817
NME1	1.282444626031849
PWR1	1.1212050641471758
Q0010	0.04589059060466319
Q0017	0.04589059060466319
Q0020	0.48414188128651137
Q0032	0.04589059060466319
Q0045	1.9222013136375151
Q0050	0.04589059060466319
Q0055	0.04589059060466319
Q0060	0.04589059060466319
Q0065	0.34310138635996845
Q0070	0.04589059060466319
Q0075	1.077169537786969
Q0080	0.04589059060466319
Q0085	0.2028463312656251
Q0092	0.04589059060466319
Q0105	0.34390534238909165
Q0110	0.04589059060466319
Q0115	0.04589059060466319
Q0120	0.22869036810030596
Q0130	1.1805357289511318
Q0140	0.2161207751767864
Q0142	0.04589059060466319
Q0143	0.04589059060466319
Q0144	0.04589059060466319
Q0158	2.1437587625683268
Q0160	0.47855923799327377
Q0182	0.04589059060466319
Q0250	0.2173663900763731
Q0255	0.04589059060466319
Q0275	0.04589059060466319
Q0285	0.04589059060466319
Q0297	0.7223585296703213
RDN18-1	8.488234787372901
RDN25-1	12.573847217818859
RDN37-1	1.771423574255364
RDN5-1	1.6712546923485827
RDN5-2	0.726216408077552
RDN58-1	0.04589059060466319
RME2	7.198128032138685
RME3	1.3347286216125283
RNA170	0.6998683597431098
RPR1	0.9067861782143664
RUF20	0.7875733845849976
RUF21	0.7443886325940751
RUF22	0.2850839514749469
RUF23	0.6078507154558266
RUF5-1	1.2709647288815211
SCR1	0.7978501574903245
SRG1	2.8826939482571508
YAL001C	1.5657080771771423
YAL002W	1.7572104754343312
YAL003W	1.6430366156415344
YAL004W	0.7950695989513628
YAL005C	9.112524713799722
YAL007C	1.3108973634494978
YAL008W	2.3349823179176172
YAL009W	1.5340821572913481
YAL010C	0.6899184023271838
YAL011W	1.0822405960504522
YAL012W	10.552899691671737
YAL013W	1.9455556625242654
YAL014C	3.1595480662398874
YAL015C	1.591433817121501
YAL016C-A	1.590813744916613
YAL016C-B	0.1731456805108605
YAL016W	3.893980285643069
YAL017W	4.8946229238656205
YAL018C	1.1579071207526275
YAL019W	1.4165174233914395
YAL019W-A	1.0183487970811413
YAL020C	1.986910646198095
YAL021C	1.8350156640789967
YAL022C	1.8258831100761495
YAL023C	4.647829710668763
YAL024C	0.9017987968641868
YAL025C	0.5957231184850167
YAL026C	1.4559848292682211
YAL026C-A	0.6266626674521516
YAL027W	0.8753024548802321
YAL028W	1.2833314067653803
YAL029C	1.2116453612869589
YAL030W	2.1156705841348367
YAL031C	1.7818089690737273
YAL031W-A	0.5543029728825882
YAL032C	1.3290269114669147
YAL033W	0.8189982538909084
YAL034C	5.127107023622281
YAL034C-B	0.20547836303736483
YAL034W-A	0.6832867878375798
YAL035W	3.391999362612405
YAL036C	2.1051216285343486
YAL037C-A	0.1849719561948744
YAL037C-B	1.2257986019503444
YAL037W	0.8490395877300787
YAL038W	5.608168300747229
YAL039C	2.1617366919486116
YAL040C	3.1137288486803
YAL041W	2.0374127927044636
YAL042C-A	1.3402512106332494
YAL042W	3.168748982924667
YAL043C	2.414174946641088
YAL044C	2.089005490967759
YAL044W-A	1.4057556472282033
YAL045C	0.3457684093766114
YAL046C	1.1543261824436952
YAL047C	0.7965395780524327
YAL047W-A	0.40680210274829065
YAL048C	2.113153196365517
YAL049C	2.596046498378841
YAL051W	2.295694660985591
YAL053W	5.250141620448647
YAL054C	7.8475530104494045
YAL055W	1.1714382460035364
YAL056C-A	0.24370094837661438
YAL056W	2.5156969262294484
YAL058W	1.430962042613745
YAL059C-A	0.15538596178415795
YAL059W	0.8179079740307716
YAL060W	7.695114771057331
YAL061W	4.711933296700684
YAL062W	5.291886226132929
YAL063C	1.4300975397636204
YAL063C-A	0.8480629116693856
YAL064C-A	0.04589059060466319
YAL064W	0.6305325398791233
YAL064W-B	0.4318143100194289
YAL065C	0.6146198416968459
YAL066W	0.7480207626498231
YAL067C	4.5791405736007915
YAL067W-A	0.4274953066242785
