Gene	SRR3203167	SRR3214544
ETS1-1	4.3653137888934594	4.220325522149896
ETS2-1	0.6834981996843632	0.6489281862788827
HRA1	0.681317910558581	0.7378038974661809
ICR1	1.9935861494681335	2.1941809605894056
IRT1	1.0496273878921056	0.8430688137475396
ITS1-1	1.6463941691622477	1.4656866817820804
ITS2-1	1.7150233038725329	1.5318744416393058
LSR1	1.908471646060729	1.860265320714296
NME1	1.237572164952622	1.261884325789623
PWR1	0.045437435213413487	0.04767563863056484
Q0010	0.16937883593771885	0.04767563863056484
Q0017	0.045437435213413487	0.04767563863056484
Q0020	1.0791447002806396	1.1258806257292258
Q0032	0.045437435213413487	0.04767563863056484
Q0045	0.8244145855901484	0.9224321032600584
Q0050	0.22414836689987697	0.19780123547434766
Q0055	0.25583055459970633	0.04767563863056484
Q0060	0.18235940476747695	0.2091087093699222
Q0065	0.045437435213413487	0.04767563863056484
Q0070	0.045437435213413487	0.04767563863056484
Q0075	0.045437435213413487	0.04767563863056484
Q0080	0.045437435213413487	0.04767563863056484
Q0085	0.2825998920652203	0.2850839514749469
Q0092	0.045437435213413487	0.04767563863056484
Q0105	0.49177256808899317	0.6596452808897406
Q0110	0.045437435213413487	0.04767563863056484
Q0115	0.045437435213413487	0.18057771223274396
Q0120	0.25745313646075263	0.21858354089147194
Q0130	0.3174967843329979	0.3538663323309392
Q0140	0.22501258882398179	0.18754090720369615
Q0142	0.045437435213413487	0.04767563863056484
Q0143	0.045437435213413487	0.04767563863056484
Q0144	0.1706297211112302	0.04767563863056484
Q0158	1.53833957699778	1.5387390421074034
Q0160	0.045437435213413487	0.04767563863056484
Q0182	0.045437435213413487	0.04767563863056484
Q0250	0.4454682707819951	0.48314195760900575
Q0255	0.045437435213413487	0.04767563863056484
Q0275	0.4573155113746993	0.4499277743875222
Q0285	0.16854312090044726	0.04767563863056484
Q0297	0.045437435213413487	0.04767563863056484
RDN18-1	7.914892581102297	8.588382721241128
RDN25-1	10.117553934834259	10.641639102468298
RDN37-1	1.682168858179187	1.3625290131330239
RDN5-1	1.297743925524316	1.1771149012160218
RDN5-2	0.2618484804207891	0.6611245480453573
RDN58-1	3.3471558156193506	3.963759519328169
RME2	2.1684283873600028	2.054097113609882
RME3	0.9138709659055333	0.9653762186839342
RNA170	0.718210048496937	0.7552022275937245
RPR1	1.1183139455633473	1.0804825165446275
RUF20	0.8983528539256944	1.0136330532834452
RUF21	0.7646071721649352	0.686450308966097
RUF22	0.20547836303736483	0.04767563863056484
RUF23	0.27688854493044196	0.19286368232601014
RUF5-1	1.158100070554216	1.7060553710373547
SCR1	1.3561145998670914	1.6114417030897252
SRG1	2.315259630905318	1.819419620075291
YAL001C	1.9678872792607127	2.2026308923789886
YAL002W	1.5861351947685094	1.7393181532254094
YAL003W	1.3808728448729584	1.4902436621946649
YAL004W	0.34310138635996845	0.5751585640445531
YAL005C	8.76194299762172	9.101443759654353
YAL007C	0.8818699905567292	0.8264516754861073
YAL008W	3.13293986167627	2.987540660196329
YAL009W	1.6203605587636052	1.5379571527716687
YAL010C	1.5168507687864985	1.4129375666017845
YAL011W	1.4684594052010782	1.4703271193736804
YAL012W	0.9790636447141382	1.0496273878921056
YAL013W	3.4396204990464385	3.3984498065211977
YAL014C	2.459253000752537	2.423014679806993
YAL015C	1.986910646198095	1.9164264899494676
YAL016C-A	2.03977835476478	2.0374127927044636
YAL016C-B	1.016598117003265	1.050415353929273
YAL016W	4.665426098614287	4.79449133639527
YAL017W	4.288460596700451	4.702515079093773
YAL018C	0.3936960310382049	0.33344452374381367
YAL019W	0.6704942472050175	0.7382097427919292
YAL019W-A	0.9111999269855091	0.9013559342382143
YAL020C	1.3647817484524607	1.363282551370455
YAL021C	2.82889980552918	3.1677473115911057
YAL022C	1.2642594171439343	1.2833314067653803
YAL023C	1.3874883398225903	1.5110195573631333
YAL024C	0.5436766210011217	0.5857991284964661
YAL025C	0.47379653305708536	0.44311273052088745
YAL026C	1.4380844902626473	1.6072216339180239
YAL026C-A	0.8081941304396619	0.8356982742397832
YAL027W	1.6067945421504737	1.5682416983876168
YAL028W	2.1826092648909574	1.986910646198095
YAL029C	0.9967558638356686	1.0001448051201791
YAL030W	2.8048617492274794	2.637887637373637
YAL031C	2.437978540181021	2.2562701359516435
YAL031W-A	1.085924239344241	1.0037571473896514
YAL032C	2.062190772160638	1.8992549367119431
YAL033W	1.0107564534935967	1.0133313568201237
YAL034C	6.980209459751965	7.0222452048708615
YAL034C-B	0.25662980673829683	0.24979341550257567
YAL034W-A	0.8472362565758081	0.8552015296503253
YAL035W	1.4400051599690813	1.6706460461163535
YAL036C	0.46417071816038585	0.5196139159186952
YAL037C-A	0.1641123221332098	0.04767563863056484
YAL037C-B	1.4257692826677177	1.7329444539065062
YAL037W	0.7277450765966849	0.6160635677483824
YAL038W	2.6545309038349445	3.3756663570976855
YAL039C	4.647829710668763	4.178225009887985
YAL040C	1.162908590610614	1.0090302689969575
YAL041W	1.2682098134642925	1.241564820053175
YAL042C-A	1.420606758630387	1.3874883398225903
YAL042W	2.7567159959489205	2.7679753740864808
