Gene	SRR6205703
ETS1-1	1.6835046411755354
ETS2-1	0.3860537584320394
HRA1	0.5877742088289648
ICR1	0.8094661471014455
IRT1	0.7443886325940751
ITS1-1	0.6371105235345098
ITS2-1	0.8188386592740649
LSR1	1.6873438021216307
NME1	0.9449535518257974
PWR1	1.322920318477379
Q0010	0.13107519859863262
Q0017	0.13107519859863262
Q0020	0.13107519859863262
Q0032	0.13107519859863262
Q0045	1.7050077294926447
Q0050	0.13107519859863262
Q0055	0.13107519859863262
Q0060	0.13107519859863262
Q0065	0.13107519859863262
Q0070	0.13107519859863262
Q0075	1.0412287005935252
Q0080	0.13107519859863262
Q0085	0.13107519859863262
Q0092	0.13107519859863262
Q0105	0.13107519859863262
Q0110	0.13107519859863262
Q0115	0.13107519859863262
Q0120	0.355504817933152
Q0130	0.9360831640143892
Q0140	0.13107519859863262
Q0142	0.13107519859863262
Q0143	0.13107519859863262
Q0144	0.13107519859863262
Q0158	1.7871996721238559
Q0160	0.469071181300281
Q0182	0.13107519859863262
Q0250	0.43004605366861615
Q0255	0.13107519859863262
Q0275	0.13107519859863262
Q0285	0.13107519859863262
Q0297	0.6976766676270674
RDN18-1	7.831837126769764
RDN25-1	12.573847217818859
RDN37-1	1.246062255350098
RDN5-1	0.8569121719360124
RDN5-2	0.13107519859863262
RDN58-1	0.13107519859863262
RME2	5.340770923421143
RME3	0.9007880486570734
RNA170	0.8338722473156563
RPR1	0.7024686962527138
RUF20	0.669237314774161
RUF21	0.883647224872151
RUF22	0.3420088552818862
RUF23	0.7552022275937245
RUF5-1	2.040471365662767
SCR1	0.8056836027057732
SRG1	1.8499383672208358
YAL001C	1.603040505690747
YAL002W	1.7799716102393177
YAL003W	2.629954411335799
YAL004W	0.9290768754781793
YAL005C	10.522352049194033
YAL007C	1.7610385148997292
YAL008W	2.11762087052354
YAL009W	1.6013377692847972
YAL010C	0.13107519859863262
YAL011W	0.8965296497524815
YAL012W	10.912307204971501
YAL013W	1.4441148532309616
YAL014C	3.117080792609899
YAL015C	1.7261085877193214
YAL016C-A	1.002437939567922
YAL016C-B	0.13107519859863262
YAL016W	3.5882387985089723
YAL017W	5.246054255182271
YAL018C	1.991391507958033
YAL019W	1.9353313034801518
YAL019W-A	0.9260330357185932
YAL020C	1.9216411488803926
YAL021C	1.4152291176767235
YAL022C	1.4051613742326456
YAL023C	4.434500900084604
YAL024C	1.1144224690010438
YAL025C	0.7716344082391389
YAL026C	1.163439867660815
YAL026C-A	0.5987823369696342
YAL027W	1.0278121335886579
YAL028W	1.315046434477445
YAL029C	1.6287822157871221
YAL030W	2.095983716262536
YAL031C	1.4010410644874485
YAL031W-A	0.41178327705361684
YAL032C	1.3338702018314916
YAL033W	0.9001965288365456
YAL034C	5.438551825559822
YAL034C-B	0.42645576212538827
YAL034W-A	0.5877742088289648
YAL035W	4.404128834007619
YAL036C	3.0852584203728743
YAL037C-A	0.3860537584320394
YAL037C-B	1.8064314128599759
YAL037W	0.7640187107291017
YAL038W	8.93929830392826
YAL039C	1.9552765283698508
YAL040C	3.043524716307605
YAL041W	2.2165167044196474
YAL042C-A	1.1270660894642055
YAL042W	3.0649354641836752
YAL043C	2.520711315304888
YAL044C	1.8690353216525053
YAL044W-A	1.146324935693401
YAL045C	0.13107519859863262
YAL046C	0.8688492032411899
YAL047C	0.6604671366198699
YAL047W-A	0.13107519859863262
YAL048C	1.9503098182662952
YAL049C	2.264038506372966
YAL051W	2.013269708303158
YAL053W	3.654455590707135
YAL054C	7.228759868190391
YAL055W	1.1144224690010438
YAL056C-A	0.420266178414175
YAL056W	2.05393131238981
YAL058W	1.116624336719814
YAL059C-A	0.13107519859863262
YAL059W	1.0218508712514476
YAL060W	5.129892741834828
YAL061W	2.0343616947608014
YAL062W	3.717699229371058
YAL063C	1.6717565285645843
YAL063C-A	0.6371105235345098
YAL064C-A	0.13107519859863262
YAL064W	0.6371105235345098
YAL064W-B	0.13107519859863262
YAL065C	0.5196139159186952
YAL066W	0.5987823369696342
YAL067C	1.8982106964633922
YAL067W-A	0.5277041886583345
YAL068C	0.450650137424209
YAL068W-A	0.3860537584320394
YAL069W	0.13107519859863262
YAR002C-A	2.0872394083155883
YAR002W	1.3955307996719175
YAR003W	1.827536855368412
YAR007C	3.3732356862959616
YAR008W	0.9097450942648398
YAR014C	1.2082826424740731
YAR015W	1.5640266466032913
YAR018C	0.7895326585198874
YAR019C	2.242541862946053
YAR019W-A	0.4635904556217429
YAR020C	0.13107519859863262
YAR023C	1.277893026641567
YAR027W	0.13107519859863262
YAR028W	0.6902832998462789
YAR029W	0.8188386592740649
YAR030C	0.5987823369696342
YAR031W	0.13107519859863262
YAR033W	0.13107519859863262
YAR035C-A	0.13107519859863262
YAR035W	1.7799716102393177
YAR042W	2.5042863525919286
YAR047C	1.0163570163553444
YAR050W	0.6534673012745752
YAR053W	0.13107519859863262
YAR060C	0.6472316178025689
YAR064W	0.13107519859863262
YAR066W	0.13107519859863262
YAR068W	1.0827811573196253
YAR069C	0.4779409114596589
YAR070C	0.13107519859863262
YAR071W	1.082469618559662
YAR073W	0.13107519859863262
YAR075W	0.13107519859863262
YBL001C	1.1776858706423272
YBL002W	3.018584601907213
YBL003C	1.378111884133542
YBL004W	2.5042863525919286
YBL005W	2.4711498545450308
YBL006C	1.6144211056945585
YBL006W-A	0.13107519859863262
YBL007C	2.753755113227875
YBL008W	1.8467665167870122
YBL008W-A	0.13107519859863262
YBL009W	2.3062958056677294
YBL010C	0.8215637443899415
YBL011W	2.6492113934734416
YBL012C	0.3342275463297448
YBL013W	0.469071181300281
YBL014C	1.9115958618973057
YBL015W	7.779144866243497
YBL016W	2.8928216569365635
YBL017C	2.4631115980455847
YBL018C	0.9490643106610751
YBL019W	0.7602235061086051
YBL020W	4.256953464564005
YBL021C	1.3338702018314916
YBL022C	3.5276099935724625
YBL023C	2.107967220436099
YBL024W	1.05773490427669
YBL025W	1.4326650351474521
YBL026W	1.0726212032420115
YBL027W	1.8954945042775855
YBL028C	1.186540130918273
YBL029C-A	1.0488956462385468
YBL029W	1.7295731866978223
YBL030C	8.46664072431871
YBL031W	0.46477009632643895
YBL032W	2.067895795600365
YBL033C	4.472001333836484
YBL034C	1.160746274142303
YBL035C	1.0906895790154527
YBL036C	1.6454707415603604
YBL037W	1.5311011008154
YBL038W	1.8018637254883376
YBL039C	0.8156727610999357
YBL039C-A	0.13107519859863262
YBL039W-B	0.3860537584320394
YBL040C	1.3231720179643003
YBL041W	2.737748396383861
YBL042C	1.3199709366328203
YBL043W	1.9615887907711906
YBL044W	0.4779409114596589
YBL045C	5.469853302128613
YBL046W	1.323826524086685
YBL047C	5.2945696770792825
YBL048W	3.118251167178124
YBL049W	6.080196785203378
YBL050W	2.987540660196329
YBL051C	1.658657062148058
YBL052C	0.9647658570753614
YBL053W	0.13107519859863262
YBL054W	2.2605398645357937
YBL055C	1.5112165737240446
YBL056W	4.96835028938277
YBL057C	1.5112165737240446
YBL058W	3.4082582580384635
YBL059C-A	0.9825092148543371
YBL059W	0.7152907950499329
YBL060W	1.6927907504920277
YBL061C	2.4050513221413086
YBL062W	0.42645576212538827
YBL063W	1.2792034702741537
YBL064C	4.797675999036535
YBL065W	1.6177907847028077
YBL066C	4.155362045478525
YBL067C	1.4963089510653902
YBL068W	1.4876842310479825
YBL068W-A	0.8723916506667486
YBL069W	1.6358646956249305
YBL070C	0.5514640123641901
YBL071C	1.160746274142303
YBL071C-B	0.3860537584320394
YBL071W-A	2.1699712338734085
YBL072C	2.0647030139659783
YBL073W	0.13107519859863262
YBL074C	0.9121236162421502
YBL075C	3.4764528553103218
YBL076C	6.341596515337765
YBL077W	0.4418698184192296
YBL078C	2.8951249004244923
YBL079W	1.5059915092979055
YBL080C	0.9877588583425921
YBL081W	1.9615887907711906
YBL082C	2.994633629429548
YBL083C	1.6747082997300928
YBL084C	1.9136837376474125
YBL085W	1.1701958465770042
YBL086C	1.708706861322224
YBL087C	2.160608664437357
YBL088C	1.6769294318165233
YBL089W	2.112241813731617
YBL090W	1.1449132173585894
YBL091C	2.295694660985591
YBL091C-A	1.5006699309376588
YBL092W	2.0778919512310603
YBL093C	1.877163120753899
YBL094C	0.7331685827509131
YBL095W	1.8549431738928732
YBL096C	0.6371105235345098
YBL097W	1.1501347810948541
YBL098W	1.7624545232046658
YBL099W	7.682183508017526
YBL100C	0.807821258704055
YBL100W-C	0.7993577334739231
YBL101C	3.4764528553103218
YBL102W	1.5832819516997203
YBL103C	1.5029505921859418
YBL104C	1.3819605446998509
YBL105C	1.795599216670122
YBL106C	1.647350252206318
YBL107C	1.2582587974975872
YBL107W-A	0.6371105235345098
YBL108C-A	1.2769736815577146
YBL108W	0.13107519859863262
YBL109W	0.6539059050343109
YBL111C	0.13107519859863262
YBL112C	0.13107519859863262
YBL113C	1.7667022290392969
YBL113W-A	1.042312138036281
YBR001C	4.552733779345404
YBR002C	1.0444323074297763
YBR003W	2.2455545352241177
YBR004C	2.1831070992815356
YBR005W	2.1747976931760897
YBR006W	3.6311670536220646
YBR007C	2.0074338236496487
YBR008C	4.266541637199937
YBR009C	4.574083508001213
YBR010W	2.303510144227121
YBR011C	6.323736214613266
YBR012C	0.13107519859863262
YBR013C	0.13107519859863262
YBR014C	1.1105362733609714
YBR015C	2.833783733184437
YBR016W	2.114108607582178
YBR017C	2.346334952925807
YBR018C	0.8615809978748104
YBR019C	0.6913733580016321
YBR020W	0.8759376500304878
YBR021W	2.4298361501877337
YBR022W	0.8708525845185034
YBR023C	3.5359051707531277
YBR024W	1.350780960831291
YBR025C	7.234728763217431
YBR026C	1.2825896389568627
YBR027C	0.41178327705361684
YBR028C	1.2363534381696917
YBR029C	4.083833937255967
YBR030W	1.1625977527230522
YBR031W	3.3953082884464205
YBR032W	0.5898435543745926
YBR033W	0.9097450942648398
YBR034C	1.525549913554145
YBR035C	2.327824055729507
YBR036C	4.698197676525444
YBR037C	1.3451705673235264
YBR038W	1.225273978265223
YBR039W	3.325504976946931
YBR040W	1.2603351348910148
YBR041W	4.367219855433864
YBR042C	1.622182639021076
YBR043C	1.5934131882208182
YBR044C	1.3284336259639096
YBR045C	2.242541862946053
YBR046C	2.3387938737247054
YBR047W	1.4262308442595109
YBR048W	1.821991687976845
YBR049C	1.8371212958332523
YBR050C	1.7930234677410848
YBR051W	0.4779409114596589
YBR052C	2.0239126914895635
YBR053C	1.7234132347738287
YBR054W	4.522096443335365
YBR055C	1.7075877339571643
YBR056C-B	0.3860537584320394
YBR056W	1.7166514104439368
YBR056W-A	0.9957936201130188
YBR057C	1.0868748387934117
YBR058C	1.171629642308065
