Gene	SRR4100479	SRR4100480	SRR4100481	SRR4100482	SRR4100483	SRR4100484
ETS1-1	3.766671843039583	1.6731167126326012	9.029508630353824	8.956104025611879	7.668998893646417	8.210394472430057
ETS2-1	0.1619136492634253	0.6183655625168172	0.9381566620838622	1.1864364221953934	0.8127067333295377	0.6947610091722789
HRA1	0.1619136492634253	0.5809675954241957	0.6308077725710624	0.606913554109999	0.4274953066242785	0.5790284656813238
ICR1	1.038205671479935	1.1545595648822389	1.3817753925185328	1.344230397307291	1.3741409251540493	1.546767540625021
IRT1	1.0752563764873915	1.1060443319297926	1.1903273489545199	1.1048146401221217	1.4821373410885417	1.443233947025976
ITS1-1	0.6639447233202856	0.7080680723810979	1.383045981286433	1.6565084156699605	0.9398271585071233	2.4050513221413086
ITS2-1	0.8388193113498263	0.9821685895712582	0.7845026749382638	0.8800649443483295	0.631319351283296	1.399419080461672
LSR1	1.0604980879447903	1.072912347507133	10.171459498227641	10.280278690157264	11.00159888932874	10.844656263224461
NME1	1.0864968230561762	1.1805357289511318	6.6132117964292405	7.169528221370911	8.553860458692217	8.412410843390983
PWR1	0.1619136492634253	0.5680334510460235	0.11037020802816774	0.10080769648309176	0.09279204678890526	0.10666002717647864
Q0010	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.10080769648309176	0.3002250076061868	0.10666002717647864
Q0017	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.2910593819793166	0.33925359184484793	0.44770224615182713
Q0020	0.7218137655439621	0.7880878893530922	0.8136879706838587	1.1975476405536083	1.6720220792536784	4.301388241013671
Q0032	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.10080769648309176	0.09279204678890526	0.10666002717647864
Q0045	0.55668429389959	0.7245278415918915	6.011429737802256	5.872943687130077	9.425309129682937	8.737328884604654
Q0050	0.707369690742344	0.8113380510938963	4.5791405736007915	4.274395212925541	8.858621163143056	7.256055791308917
Q0055	0.1619136492634253	0.6847331257292735	4.720626624516148	4.677605205462388	8.891690668658846	7.67316597340002
Q0060	0.1619136492634253	0.15838297987249383	1.5130703577945352	1.5726712057360892	4.078116863742302	1.9991368991033522
Q0065	0.9539984879750607	1.0941912022304998	2.4701683234170377	2.051051001706538	5.464189704562201	2.60636383507786
Q0070	0.1619136492634253	0.6546719032906024	0.9133907831800575	1.0959685486426314	1.5318744416393058	1.1817095527971675
Q0075	0.6798872843417263	0.6660740326357224	1.163439867660815	1.11356030099092	2.089005490967759	1.4090092684143518
Q0080	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.3002250076061868	0.6557617739994056	0.450650137424209
Q0085	0.5917738348274523	0.6293735066404549	2.7560386385009132	2.1645572425256825	6.550488326260689	2.6101145829495556
Q0092	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.10080769648309176	0.09279204678890526	0.10666002717647864
Q0105	0.1619136492634253	0.15838297987249383	5.2815003246759495	5.123519001666763	8.970719208561526	7.668998893646417
Q0110	0.1619136492634253	0.15838297987249383	0.9556970596810676	1.1443040696608044	2.18698488230473	1.347852668456242
Q0115	0.1619136492634253	0.15838297987249383	0.7574979487114798	0.7491674002750874	1.0470982094889185	0.8305192682372128
Q0120	0.1619136492634253	0.15838297987249383	1.623527486919616	1.4312958156696933	3.1677473115911057	1.7210091678337465
Q0130	0.6552060991827248	0.775660930172639	4.5205703005216975	4.374180222914072	8.565315738785966	7.265310682047243
Q0140	0.1619136492634253	0.15838297987249383	0.5706480231546344	0.5971051858668761	0.8049924842910394	0.5351711592561661
Q0142	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.2969938070507238	0.6160635677483824	0.35466387542729527
Q0143	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.10080769648309176	0.27776229686666665	0.35242417982591795
Q0144	0.1619136492634253	0.15838297987249383	0.11037020802816774	0.10080769648309176	0.09279204678890526	0.10666002717647864
Q0158	1.638156056323434	2.562354935180051	1.2332902771146435	2.1437587625683268	3.4737630084243505	8.046887285326775
